"part_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi"
1205,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,32,0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,32,0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,8,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,8,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,8,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,19,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,60,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,19,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,19,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,60,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,19,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,60,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
