"part_id","cont_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi"
1124,"1124_1",50,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1124,"1124_2",90,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1125,"1125_1",27,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1125,"1125_2",40,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1126,"1126_1",10,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1126,"1126_2",41,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1127,"1127_1",21,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1127,"1127_2",53,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1127,"1127_3",74,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1128,"1128_1",50,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1129,"1129_1",53,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1130,"1130_1",50,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1130,"1130_2",25,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1131,"1131_1",33,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1131,"1131_2",6,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1133,"1133_1",16,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1133,"1133_2",42,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1134,"1134_1",46,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1134,"1134_2",20,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1135,"1135_1",10,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1136,"1136_1",30,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1137,"1137_1",80,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1137,"1137_2",55,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1137,"1137_3",75,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1139,"1139_1",52,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1139,"1139_2",9,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1139,"1139_3",72,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1140,"1140_1",10,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1140,"1140_2",36,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1141,"1141_1",33,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1141,"1141_2",3,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1142,"1142_1",43,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1142,"1142_2",17,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1143,"1143_1",18,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1144,"1144_1",55,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1144,"1144_2",54,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1145,"1145_1",45,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1145,"1145_2",18,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1146,"1146_1",22,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1146,"1146_2",45,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1147,"1147_1",48,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1148,"1148_1",13,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1148,"1148_2",43,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1149,"1149_1",45,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1149,"1149_2",11,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1150,"1150_1",55,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1151,"1151_1",50,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1151,"1151_2",80,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1151,"1151_3",72,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1152,"1152_1",50,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1152,"1152_2",20,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1153,"1153_1",52,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1153,"1153_2",77,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1153,"1153_3",22,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1154,"1154_1",30,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1155,"1155_1",60,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1156,"1156_1",32,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1156,"1156_2",3,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1157,"1157_1",60,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1158,"1158_1",40,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1159,"1159_1",60,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1160,"1160_1",62,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1160,"1160_2",60,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1160,"1160_3",30,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1160,"1160_4",30,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1161,"1161_1",55,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1161,"1161_2",80,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1161,"1161_3",25,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1162,"1162_1",60,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1162,"1162_2",40,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1162,"1162_3",6,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1163,"1163_1",20,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1163,"1163_2",50,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1164,"1164_1",38,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1165,"1165_1",12,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1165,"1165_2",40,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1166,"1166_1",60,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1167,"1167_1",12,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1167,"1167_2",44,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1168,"1168_1",36,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1168,"1168_2",7,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1169,"1169_1",43,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1170,"1170_1",50,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1172,"1172_1",63,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1172,"1172_2",60,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1174,"1174_1",35,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,2,NA
1175,"1175_1",59,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1175,"1175_2",17,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1177,"1177_1",26,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1177,"1177_2",55,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1177,"1177_3",83,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1178,"1178_1",56,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1178,"1178_2",89,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1179,"1179_1",2,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1179,"1179_2",60,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1179,"1179_3",60,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1179,"1179_4",36,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1181,"1181_1",33,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1181,"1181_2",7,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1182,"1182_1",7,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1182,"1182_2",65,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1182,"1182_3",67,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1182,"1182_4",87,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1183,"1183_1",56,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1183,"1183_2",24,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1183,"1183_3",23,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1184,"1184_1",56,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1184,"1184_2",56,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1185,"1185_1",1,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1185,"1185_2",7,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1185,"1185_3",36,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1186,"1186_1",50,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1187,"1187_1",50,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1189,"1189_1",NA,65,66,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1190,"1190_1",39,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1190,"1190_2",11,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1191,"1191_1",30,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1191,"1191_2",4,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1193,"1193_1",7,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1193,"1193_2",37,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1194,"1194_1",35,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1194,"1194_2",12,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1195,"1195_1",72,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1195,"1195_2",73,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1195,"1195_3",43,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1196,"1196_1",46,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1196,"1196_2",20,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1196,"1196_3",80,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1196,"1196_4",79,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1197,"1197_1",40,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1197,"1197_2",12,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1199,"1199_1",48,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1199,"1199_2",10,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1200,"1200_1",80,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1200,"1200_2",4,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1200,"1200_3",30,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1201,"1201_1",72,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1202,"1202_1",50,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1203,"1203_1",40,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1203,"1203_2",13,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1203,"1203_3",73,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1204,"1204_1",47,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1205,"1205_1",48,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1205,"1205_2",18,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1206,"1206_1",46,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1206,"1206_2",16,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1207,"1207_1",47,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1208,"1208_1",3,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1208,"1208_2",3,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1208,"1208_3",65,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1208,"1208_4",65,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1209,"1209_1",50,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1210,"1210_1",60,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
1211,"1211_1",22,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1211,"1211_2",42,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1212,"1212_1",55,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1212,"1212_2",89,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1212,"1212_3",29,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1213,"1213_1",58,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1213,"1213_2",55,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1213,"1213_3",30,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1213,"1213_4",30,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1213,"1213_5",8,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1214,"1214_1",0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1214,"1214_2",NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1214,"1214_3",NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1214,"1214_4",NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1215,"1215_1",62,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1215,"1215_2",70,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1216,"1216_1",48,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1217,"1217_1",48,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1217,"1217_2",22,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1218,"1218_1",46,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
1218,"1218_2",18,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
1219,"1219_1",10,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1219,"1219_2",39,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1221,"1221_1",43,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1221,"1221_2",54,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1221,"1221_3",72,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1222,"1222_1",45,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1222,"1222_2",22,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1222,"1222_3",10,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1223,"1223_1",8,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1223,"1223_2",34,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1223,"1223_3",63,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1223,"1223_4",61,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1224,"1224_1",43,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1224,"1224_2",12,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1225,"1225_1",40,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1,NA
1226,"1226_1",53,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1226,"1226_2",55,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1227,"1227_1",22,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1227,"1227_2",50,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1228,"1228_1",45,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1229,"1229_1",45,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,2,NA
1229,"1229_2",70,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1230,"1230_1",NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1230,"1230_2",NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1230,"1230_3",NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1230,"1230_4",NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1231,"1231_1",46,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1231,"1231_2",19,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1231,"1231_3",17,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1232,"1232_1",57,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1232,"1232_2",29,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1234,"1234_1",65,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1234,"1234_2",33,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1234,"1234_3",64,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1234,"1234_4",4,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1235,"1235_1",30,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1236,"1236_1",40,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1237,"1237_1",50,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1237,"1237_2",20,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1240,"1240_1",8,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1241,"1241_1",48,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1241,"1241_2",20,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1241,"1241_3",20,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1242,"1242_1",45,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1242,"1242_2",10,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1244,"1244_1",60,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1245,"1245_1",13,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1245,"1245_2",39,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1246,"1246_1",3,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1246,"1246_2",32,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1247,"1247_1",45,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1248,"1248_1",47,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1248,"1248_2",35,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1248,"1248_3",42,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1248,"1248_4",48,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1249,"1249_1",18,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1249,"1249_2",48,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1250,"1250_1",6,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1250,"1250_2",39,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1252,"1252_1",54,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1252,"1252_2",55,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1253,"1253_1",35,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1253,"1253_2",14,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
1254,"1254_1",46,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1254,"1254_2",7,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA
1255,"1255_1",43,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA
