country_name,week,subs,flag,metric,flag_bin,index,country_study
South Africa,48,NA,NA,0,NA,McCreesh,
South Africa,49,NA,NA,0,NA,McCreesh,
South Africa,50,NA,NA,0,NA,McCreesh,
South Africa,51,NA,NA,0,NA,McCreesh,
South Africa,52,NA,NA,0,NA,McCreesh,
United Kingdom,1,NA,NA,0,NA,   Del Fava   ,
United Kingdom,2,NA,NA,0,NA,   Del Fava   ,
United Kingdom,3,NA,NA,0,NA,   Del Fava   ,
United Kingdom,4,NA,NA,0,NA,   Del Fava   ,
United Kingdom,5,NA,NA,0,NA,   Del Fava   ,
United Kingdom,6,NA,NA,0,NA,   Del Fava   ,
United Kingdom,7,NA,NA,0,NA,   Del Fava   ,
United Kingdom,8,NA,NA,0,NA,   Del Fava   ,
United Kingdom,9,NA,NA,0,NA,   Del Fava   ,
United Kingdom,10,NA,NA,0,NA,   Del Fava   ,
United Kingdom,11,NA,NA,0,NA,   Del Fava   ,
United Kingdom,12,NA,NA,0,NA,   Del Fava   ,
United Kingdom,13,NA,NA,0,NA,   Del Fava   ,
United Kingdom,14,NA,NA,1,NA,   Del Fava   ,
United Kingdom,15,NA,NA,0,NA,   Del Fava   ,
United Kingdom,16,NA,NA,0,NA,   Del Fava   ,
United Kingdom,17,NA,NA,0,NA,   Del Fava   ,
United Kingdom,18,NA,NA,0,NA,   Del Fava   ,
United Kingdom,19,NA,NA,0,NA,   Del Fava   ,
United Kingdom,20,NA,NA,0,NA,   Del Fava   ,
United Kingdom,21,NA,NA,0,NA,   Del Fava   ,
United Kingdom,22,NA,NA,0,NA,   Del Fava   ,
United Kingdom,23,NA,NA,0,NA,   Del Fava   ,
United Kingdom,24,NA,NA,0,NA,   Del Fava   ,
United Kingdom,25,NA,NA,0,NA,   Del Fava   ,
United Kingdom,26,NA,NA,0,NA,   Del Fava   ,
United Kingdom,27,NA,NA,0,NA,   Del Fava   ,
United Kingdom,28,NA,NA,0,NA,   Del Fava   ,
United Kingdom,29,NA,NA,0,NA,   Del Fava   ,
United Kingdom,30,NA,NA,0,NA,   Del Fava   ,
United Kingdom,31,NA,NA,0,NA,   Del Fava   ,
United Kingdom,32,NA,NA,0,NA,   Del Fava   ,
United Kingdom,33,NA,NA,0,NA,   Del Fava   ,
United Kingdom,34,NA,NA,0,NA,   Del Fava   ,
United Kingdom,35,NA,NA,0,NA,   Del Fava   ,
United Kingdom,36,NA,NA,0,NA,   Del Fava   ,
United Kingdom,37,NA,NA,0,NA,   Del Fava   ,
United Kingdom,38,NA,NA,0,NA,   Del Fava   ,
United Kingdom,39,NA,NA,0,NA,   Del Fava   ,
United Kingdom,40,NA,NA,0,NA,   Del Fava   ,
United Kingdom,41,NA,NA,0,NA,   Del Fava   ,
United Kingdom,42,NA,NA,0,NA,   Del Fava   ,
United Kingdom,43,NA,NA,0,NA,   Del Fava   ,
United Kingdom,44,NA,NA,0,NA,   Del Fava   ,
United Kingdom,45,NA,NA,0,NA,   Del Fava   ,
United Kingdom,46,NA,NA,0,NA,   Del Fava   ,
United Kingdom,47,NA,NA,0,NA,   Del Fava   ,
United Kingdom,48,NA,NA,0,NA,   Del Fava   ,
United Kingdom,49,NA,NA,0,NA,   Del Fava   ,
United Kingdom,50,NA,NA,0,NA,   Del Fava   ,
United Kingdom,51,NA,NA,0,NA,   Del Fava   ,
United Kingdom,52,NA,NA,0,NA,   Del Fava   ,
United Kingdom,1,NA,NA,0,NA,   Jarvis,
United Kingdom,2,NA,NA,0,NA,   Jarvis,
United Kingdom,3,NA,NA,0,NA,   Jarvis,
United Kingdom,4,NA,NA,0,NA,   Jarvis,
United Kingdom,5,NA,NA,0,NA,   Jarvis,
United Kingdom,6,NA,NA,0,NA,   Jarvis,
United Kingdom,7,NA,NA,0,NA,   Jarvis,
United Kingdom,8,NA,NA,0,NA,   Jarvis,
United Kingdom,9,NA,NA,0,NA,   Jarvis,
United Kingdom,10,NA,NA,0,NA,   Jarvis,
United Kingdom,11,NA,NA,0,NA,   Jarvis,
United Kingdom,12,NA,NA,0,NA,   Jarvis,
United Kingdom,13,NA,NA,1,NA,   Jarvis,
United Kingdom,14,NA,NA,0,NA,   Jarvis,
United Kingdom,15,NA,NA,0,NA,   Jarvis,
United Kingdom,16,NA,NA,0,NA,   Jarvis,
United Kingdom,17,NA,NA,0,NA,   Jarvis,
United Kingdom,18,NA,NA,0,NA,   Jarvis,
United Kingdom,19,NA,NA,0,NA,   Jarvis,
United Kingdom,20,NA,NA,0,NA,   Jarvis,
United Kingdom,21,NA,NA,0,NA,   Jarvis,
United Kingdom,22,NA,NA,0,NA,   Jarvis,
United Kingdom,23,NA,NA,0,NA,   Jarvis,
United Kingdom,24,NA,NA,0,NA,   Jarvis,
United Kingdom,25,NA,NA,0,NA,   Jarvis,
United Kingdom,26,NA,NA,0,NA,   Jarvis,
United Kingdom,27,NA,NA,0,NA,   Jarvis,
United Kingdom,28,NA,NA,0,NA,   Jarvis,
United Kingdom,29,NA,NA,0,NA,   Jarvis,
United Kingdom,30,NA,NA,0,NA,   Jarvis,
United Kingdom,31,NA,NA,0,NA,   Jarvis,
United Kingdom,32,NA,NA,0,NA,   Jarvis,
United Kingdom,33,NA,NA,0,NA,   Jarvis,
United Kingdom,34,NA,NA,0,NA,   Jarvis,
United Kingdom,35,NA,NA,0,NA,   Jarvis,
United Kingdom,36,NA,NA,0,NA,   Jarvis,
United Kingdom,37,NA,NA,0,NA,   Jarvis,
United Kingdom,38,NA,NA,0,NA,   Jarvis,
United Kingdom,39,NA,NA,0,NA,   Jarvis,
United Kingdom,40,NA,NA,0,NA,   Jarvis,
United Kingdom,41,NA,NA,0,NA,   Jarvis,
United Kingdom,42,NA,NA,0,NA,   Jarvis,
United Kingdom,43,NA,NA,0,NA,   Jarvis,
United Kingdom,44,NA,NA,0,NA,   Jarvis,
United Kingdom,45,NA,NA,0,NA,   Jarvis,
United Kingdom,46,NA,NA,0,NA,   Jarvis,
United Kingdom,47,NA,NA,0,NA,   Jarvis,
United Kingdom,48,NA,NA,0,NA,   Jarvis,
United Kingdom,49,NA,NA,0,NA,   Jarvis,
United Kingdom,50,NA,NA,0,NA,   Jarvis,
United Kingdom,51,NA,NA,0,NA,   Jarvis,
United Kingdom,52,NA,NA,0,NA,   Jarvis,
United States,1,NA,NA,0,NA,   Feehan   ,
United States,2,NA,NA,0,NA,   Feehan   ,
United States,3,NA,NA,0,NA,   Feehan   ,
United States,4,NA,NA,0,NA,   Feehan   ,
United States,5,NA,NA,0,NA,   Feehan   ,
United States,6,NA,NA,0,NA,   Feehan   ,
United States,7,NA,NA,0,NA,   Feehan   ,
United States,8,NA,NA,0,NA,   Feehan   ,
United States,9,NA,NA,0,NA,   Feehan   ,
United States,10,NA,NA,0,NA,   Feehan   ,
United States,11,NA,NA,0,NA,   Feehan   ,
United States,12,NA,NA,0,NA,   Feehan   ,
United States,13,NA,NA,1,NA,   Feehan   ,
United States,14,NA,NA,1,NA,   Feehan   ,
United States,15,NA,NA,1,NA,   Feehan   ,
United States,16,NA,NA,0,NA,   Feehan   ,
United States,17,NA,NA,0,NA,   Feehan   ,
United States,18,NA,NA,0,NA,   Feehan   ,
United States,19,NA,NA,0,NA,   Feehan   ,
United States,20,NA,NA,0,NA,   Feehan   ,
United States,21,NA,NA,0,NA,   Feehan   ,
United States,22,NA,NA,0,NA,   Feehan   ,
United States,23,NA,NA,0,NA,   Feehan   ,
United States,24,NA,NA,0,NA,   Feehan   ,
United States,25,NA,NA,2,NA,   Feehan   ,
United States,26,NA,NA,2,NA,   Feehan   ,
United States,27,NA,NA,0,NA,   Feehan   ,
United States,28,NA,NA,0,NA,   Feehan   ,
United States,29,NA,NA,0,NA,   Feehan   ,
United States,30,NA,NA,0,NA,   Feehan   ,
United States,31,NA,NA,0,NA,   Feehan   ,
United States,32,NA,NA,0,NA,   Feehan   ,
United States,33,NA,NA,0,NA,   Feehan   ,
United States,34,NA,NA,0,NA,   Feehan   ,
United States,35,NA,NA,0,NA,   Feehan   ,
United States,36,NA,NA,0,NA,   Feehan   ,
United States,37,NA,NA,0,NA,   Feehan   ,
United States,38,NA,NA,3,NA,   Feehan   ,
United States,39,NA,NA,3,NA,   Feehan   ,
United States,40,NA,NA,0,NA,   Feehan   ,
United States,41,NA,NA,0,NA,   Feehan   ,
United States,42,NA,NA,0,NA,   Feehan   ,
United States,43,NA,NA,0,NA,   Feehan   ,
United States,44,NA,NA,0,NA,   Feehan   ,
United States,45,NA,NA,0,NA,   Feehan   ,
United States,46,NA,NA,0,NA,   Feehan   ,
United States,47,NA,NA,0,NA,   Feehan   ,
United States,48,NA,NA,0,NA,   Feehan   ,
United States,49,NA,NA,0,NA,   Feehan   ,
United States,50,NA,NA,0,NA,   Feehan   ,
United States,51,NA,NA,0,NA,   Feehan   ,
United States,52,NA,NA,0,NA,   Feehan   ,
