cont_id,cnt_outside_other,cnt_otheryn,cnt_public_market,cnt_other_house,cnt_worship,cnt_supermarket,cnt_shop,individually_reported,cnt_gender_all,frequency_multi_all
133690001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120640018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123240003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124190013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124190014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124260006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125530002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125760001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125770010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
127380011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
128970004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
129280005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
129940014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130020003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130100007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130800001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
131050003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
131230008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
131230009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
131260008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
135210001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124260007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124260008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124260009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
128820010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130120014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
181630002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
170290006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125760002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120550002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121000013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125700017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132570009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
133070007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123800001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125760003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
128130020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132940006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
126660014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121570034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124190015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124900003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125760004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125760005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125760006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125770011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
126530031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
127380012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
127380013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
127380014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
127920004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
128820011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130250005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130250006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130340001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130340002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
131050004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
131050005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132060011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
134540004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
135380002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120640019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123610008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
127920005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
127920006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
128820012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130250007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130250008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132060012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132570010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125760007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123800002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123800003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
134240001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123800004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
126990014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
126990015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125970012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
127590001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
127920007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130850002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
127920008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123000007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130100008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125780017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121160004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121950002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121950003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123000008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124190016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124450008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125530003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125530004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125820004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
126240017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
126480009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
126510001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
126510002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
126760021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
129150004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
129260003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130120015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130250009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130340003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
131050006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132060013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132610001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132610002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
170560004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
170610003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
170860004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123490001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123800005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124130002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125070009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125620009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125620010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
126930016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
128200007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
129110003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
129580004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130120016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130250010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132620003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
129820005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124670013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
134260010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123800006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124900004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
126760022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
131230010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
133590002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124130003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120710016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132260020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120240002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124590001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
127730010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130340004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130340005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130340006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130340007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121940027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
122960009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124130004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
131100008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124780006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124900005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124900006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
127970014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
128180004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
128590007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
128670006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124330012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125650003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123610009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130120017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
131260009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132980006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121240010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125970013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120420016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123760012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132060014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
126240018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
131100009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120640020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123800007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
130090001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124330013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124330014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
129770009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
126700021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132060015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132060016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132060017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
134010002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
129770010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
131260010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125970014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123000009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
125530005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121240011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
128020007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
132130008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
170460007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
122490002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
170460008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
126510003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
127920009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120240003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120240004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120240005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120240006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120420017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120550003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120550004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120640021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120910023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120910024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
120910025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121000014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121000015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121000016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121160005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121160006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121160007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121160008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121280001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121280002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121280003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121280004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121280005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121280006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121280007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121280008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121570035,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121570036,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121780002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
121950004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
122240001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
122240002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
122240003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
122240004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
122240005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
122240006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
122240007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
122320001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123000010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123240004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123240005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123240006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123240007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123240008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123560002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123560003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123560004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123560005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123560006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123560007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123630001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123780011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
123780012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124330015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124350005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124470002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124640007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
124640008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Male,Every day or almost every day
